year,quarter,gouvernorat,gender,education,metric,unit,value,source,is_post_revolution,is_covid_period,is_recent,gender_encoded,education_encoded,is_national,metric_encoded,is_augmented,quarter_num,value_normalized
2015,,Siliana,total,all,count_thousands,count,13.19,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0148
2015,,Siliana,total,all,count_thousands,count,13.11,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0147
2015,,Siliana,total,all,count_thousands,count,13.96,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0158
2015,,Siliana,total,all,count_thousands,count,12.75,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0143
2015,,Siliana,total,all,count_thousands,count,12.79,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0143
2016,,Siliana,total,all,count_thousands,count,12.76,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0143
2016,,Siliana,total,all,count_thousands,count,12.78,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0143
2016,,Siliana,total,all,count_thousands,count,12.75,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0143
2016,,Siliana,total,all,count_thousands,count,13.46,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0152
2016,,Siliana,total,all,count_thousands,count,13.55,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0153
2007,,Sidi Bouzid,total,all,count_thousands,count,9.83,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0105
2007,,Sidi Bouzid,total,all,count_thousands,count,9.75,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0104
2007,,Sidi Bouzid,total,all,count_thousands,count,10.14,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0109
2007,,Sidi Bouzid,total,all,count_thousands,count,9.83,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0105
2007,,Sidi Bouzid,total,all,count_thousands,count,10.19,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.011
2008,,Sidi Bouzid,total,all,count_thousands,count,8.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0082
2008,,Sidi Bouzid,total,all,count_thousands,count,7.64,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0077
2008,,Sidi Bouzid,total,all,count_thousands,count,8.37,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0087
2008,,Sidi Bouzid,total,all,count_thousands,count,8.43,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0087
2008,,Sidi Bouzid,total,all,count_thousands,count,7.85,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.008
2009,,Sidi Bouzid,total,all,count_thousands,count,13.84,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0156
2009,,Sidi Bouzid,total,all,count_thousands,count,14.12,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.016
2009,,Sidi Bouzid,total,all,count_thousands,count,14.14,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.016
2009,,Sidi Bouzid,total,all,count_thousands,count,14.28,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0162
2009,,Sidi Bouzid,total,all,count_thousands,count,14.84,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0169
2010,,Sidi Bouzid,total,all,count_thousands,count,21.88,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0259
2010,,Sidi Bouzid,total,all,count_thousands,count,21.47,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0254
2010,,Sidi Bouzid,total,all,count_thousands,count,21.09,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0249
2010,,Sidi Bouzid,total,all,count_thousands,count,21.52,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0255
2010,,Sidi Bouzid,total,all,count_thousands,count,21.98,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0261
2012,,Sidi Bouzid,total,all,count_thousands,count,41.1,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0505
2012,,Sidi Bouzid,total,all,count_thousands,count,38.39,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.047
2012,,Sidi Bouzid,total,all,count_thousands,count,39.26,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0481
2012,,Sidi Bouzid,total,all,count_thousands,count,38.98,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0478
2012,,Sidi Bouzid,total,all,count_thousands,count,40.39,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0496
2013,,Sidi Bouzid,total,all,count_thousands,count,33.35,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0406
2013,,Sidi Bouzid,total,all,count_thousands,count,30.51,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.037
2013,,Sidi Bouzid,total,all,count_thousands,count,30.54,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.037
2013,,Sidi Bouzid,total,all,count_thousands,count,31.97,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0388
2013,,Sidi Bouzid,total,all,count_thousands,count,31.63,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0384
2014,,Sidi Bouzid,total,all,count_thousands,count,26.39,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0317
2014,,Sidi Bouzid,total,all,count_thousands,count,25.44,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0305
2014,,Sidi Bouzid,total,all,count_thousands,count,24.73,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0296
2014,,Sidi Bouzid,total,all,count_thousands,count,25.44,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0305
2014,,Sidi Bouzid,total,all,count_thousands,count,25.83,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.031
2015,,Sidi Bouzid,total,all,count_thousands,count,19.47,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0228
2015,,Sidi Bouzid,total,all,count_thousands,count,19.29,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0226
2015,,Sidi Bouzid,total,all,count_thousands,count,19.61,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.023
2015,,Sidi Bouzid,total,all,count_thousands,count,19.67,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0231
2015,,Sidi Bouzid,total,all,count_thousands,count,19.79,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0233
2016,,Sidi Bouzid,total,all,count_thousands,count,18.35,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0214
2016,,Sidi Bouzid,total,all,count_thousands,count,17.91,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0209
2016,,Sidi Bouzid,total,all,count_thousands,count,18.08,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0211
2016,,Sidi Bouzid,total,all,count_thousands,count,18.65,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0218
2016,,Sidi Bouzid,total,all,count_thousands,count,17.56,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0204
2007,,Tozeur,total,all,count_thousands,count,8.09,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0083
2007,,Tozeur,total,all,count_thousands,count,7.91,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0081
2007,,Tozeur,total,all,count_thousands,count,8.01,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0082
2007,,Tozeur,total,all,count_thousands,count,8.31,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0086
2007,,Tozeur,total,all,count_thousands,count,8.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0082
2008,,Tozeur,total,all,count_thousands,count,9.01,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0095
2008,,Tozeur,total,all,count_thousands,count,8.63,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.009
2008,,Tozeur,total,all,count_thousands,count,9.2,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0097
2008,,Tozeur,total,all,count_thousands,count,9.17,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0097
2008,,Tozeur,total,all,count_thousands,count,9.58,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0102
2009,,Tozeur,total,all,count_thousands,count,6.94,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0068
2009,,Tozeur,total,all,count_thousands,count,7.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.007
2009,,Tozeur,total,all,count_thousands,count,7.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.007
2009,,Tozeur,total,all,count_thousands,count,7.33,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0073
2009,,Tozeur,total,all,count_thousands,count,6.98,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0069
2010,,Tozeur,total,all,count_thousands,count,6.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0057
2010,,Tozeur,total,all,count_thousands,count,6.11,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0058
2010,,Tozeur,total,all,count_thousands,count,6.03,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0057
2010,,Tozeur,total,all,count_thousands,count,5.92,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0055
2010,,Tozeur,total,all,count_thousands,count,6.03,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0057
2012,,Tozeur,total,all,count_thousands,count,11.35,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0125
2012,,Tozeur,total,all,count_thousands,count,10.66,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0116
2012,,Tozeur,total,all,count_thousands,count,11.04,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0121
2012,,Tozeur,total,all,count_thousands,count,10.77,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0117
2012,,Tozeur,total,all,count_thousands,count,11.39,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0125
2013,,Tozeur,total,all,count_thousands,count,8.59,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0089
2013,,Tozeur,total,all,count_thousands,count,8.85,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0093
2013,,Tozeur,total,all,count_thousands,count,9.1,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0096
2013,,Tozeur,total,all,count_thousands,count,9.42,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.01
2013,,Tozeur,total,all,count_thousands,count,8.98,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0094
2014,,Tozeur,total,all,count_thousands,count,5.9,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0055
2014,,Tozeur,total,all,count_thousands,count,6.34,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0061
2014,,Tozeur,total,all,count_thousands,count,5.74,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0053
2014,,Tozeur,total,all,count_thousands,count,5.6,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0051
2014,,Tozeur,total,all,count_thousands,count,6.08,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0057
2015,,Tozeur,total,all,count_thousands,count,7.88,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.008
2015,,Tozeur,total,all,count_thousands,count,7.75,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0079
2015,,Tozeur,total,all,count_thousands,count,8.17,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0084
2015,,Tozeur,total,all,count_thousands,count,8.06,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0083
2015,,Tozeur,total,all,count_thousands,count,7.86,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.008
2016,,Tozeur,total,all,count_thousands,count,7.69,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0078
2016,,Tozeur,total,all,count_thousands,count,8.21,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0085
2016,,Tozeur,total,all,count_thousands,count,8.16,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0084
2016,,Tozeur,total,all,count_thousands,count,7.98,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0082
2016,,Tozeur,total,all,count_thousands,count,8.44,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0087
2007,,K�bili,total,all,count_thousands,count,5.81,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0054
2007,,K�bili,total,all,count_thousands,count,5.73,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0053
2007,,K�bili,total,all,count_thousands,count,5.88,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0055
2007,,K�bili,total,all,count_thousands,count,5.99,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0056
2007,,K�bili,total,all,count_thousands,count,6.04,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0057
2008,,K�bili,total,all,count_thousands,count,4.96,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0043
2008,,K�bili,total,all,count_thousands,count,5.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0044
2008,,K�bili,total,all,count_thousands,count,4.81,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0041
2008,,K�bili,total,all,count_thousands,count,5.22,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0046
2008,,K�bili,total,all,count_thousands,count,4.99,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0043
2009,,K�bili,total,all,count_thousands,count,7.23,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0072
2009,,K�bili,total,all,count_thousands,count,7.07,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.007
2009,,K�bili,total,all,count_thousands,count,7.1,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.007
2009,,K�bili,total,all,count_thousands,count,7.12,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0071
2009,,K�bili,total,all,count_thousands,count,7.09,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.007
2010,,K�bili,total,all,count_thousands,count,8.15,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0084
2010,,K�bili,total,all,count_thousands,count,8.32,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0086
2010,,K�bili,total,all,count_thousands,count,8.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0082
2010,,K�bili,total,all,count_thousands,count,8.17,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0084
2010,,K�bili,total,all,count_thousands,count,7.98,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0082
2012,,K�bili,total,all,count_thousands,count,11.48,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0126
2012,,K�bili,total,all,count_thousands,count,10.78,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0117
2012,,K�bili,total,all,count_thousands,count,11.59,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0128
2012,,K�bili,total,all,count_thousands,count,10.99,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.012
2012,,K�bili,total,all,count_thousands,count,10.53,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0114
2013,,K�bili,total,all,count_thousands,count,11.04,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0121
2013,,K�bili,total,all,count_thousands,count,10.78,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0117
2013,,K�bili,total,all,count_thousands,count,11.28,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0124
2013,,K�bili,total,all,count_thousands,count,10.78,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0117
2013,,K�bili,total,all,count_thousands,count,10.85,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0118
2014,,K�bili,total,all,count_thousands,count,10.38,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0112
2014,,K�bili,total,all,count_thousands,count,10.85,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0118
2014,,K�bili,total,all,count_thousands,count,10.2,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.011
2014,,K�bili,total,all,count_thousands,count,10.48,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0114
2014,,K�bili,total,all,count_thousands,count,11.25,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0123
2015,,K�bili,total,all,count_thousands,count,12.28,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0137
2015,,K�bili,total,all,count_thousands,count,12.15,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0135
2015,,K�bili,total,all,count_thousands,count,11.65,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0128
2015,,K�bili,total,all,count_thousands,count,11.98,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0133
2015,,K�bili,total,all,count_thousands,count,12.0,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0133
2016,,K�bili,total,all,count_thousands,count,13.51,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0152
2016,,K�bili,total,all,count_thousands,count,14.63,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0167
2016,,K�bili,total,all,count_thousands,count,14.37,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0163
2016,,K�bili,total,all,count_thousands,count,13.91,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0157
2016,,K�bili,total,all,count_thousands,count,14.01,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0159
2007,,Tataouine,total,all,count_thousands,count,5.03,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0044
2007,,Tataouine,total,all,count_thousands,count,4.69,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.004
2007,,Tataouine,total,all,count_thousands,count,4.96,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0043
2007,,Tataouine,total,all,count_thousands,count,4.9,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0042
2007,,Tataouine,total,all,count_thousands,count,4.85,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0042
2008,,Tataouine,total,all,count_thousands,count,6.94,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0068
2008,,Tataouine,total,all,count_thousands,count,7.38,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0074
2008,,Tataouine,total,all,count_thousands,count,7.13,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0071
2008,,Tataouine,total,all,count_thousands,count,6.88,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0068
2008,,Tataouine,total,all,count_thousands,count,7.12,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0071
2009,,Tataouine,total,all,count_thousands,count,10.42,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0113
2009,,Tataouine,total,all,count_thousands,count,10.28,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0111
2009,,Tataouine,total,all,count_thousands,count,10.02,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0108
2009,,Tataouine,total,all,count_thousands,count,9.81,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0105
2009,,Tataouine,total,all,count_thousands,count,10.21,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.011
2010,,Tataouine,total,all,count_thousands,count,9.11,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0096
2010,,Tataouine,total,all,count_thousands,count,9.24,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0098
2010,,Tataouine,total,all,count_thousands,count,9.17,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0097
2010,,Tataouine,total,all,count_thousands,count,9.28,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0098
2010,,Tataouine,total,all,count_thousands,count,8.86,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0093
2012,,Tataouine,total,all,count_thousands,count,22.87,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0272
2012,,Tataouine,total,all,count_thousands,count,22.13,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0262
2012,,Tataouine,total,all,count_thousands,count,23.37,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0278
2012,,Tataouine,total,all,count_thousands,count,21.55,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0255
2012,,Tataouine,total,all,count_thousands,count,23.15,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0276
2013,,Tataouine,total,all,count_thousands,count,16.09,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0185
2013,,Tataouine,total,all,count_thousands,count,15.69,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.018
2013,,Tataouine,total,all,count_thousands,count,15.77,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0181
2013,,Tataouine,total,all,count_thousands,count,15.85,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0182
2013,,Tataouine,total,all,count_thousands,count,16.2,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0187
2014,,Tataouine,total,all,count_thousands,count,11.17,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0122
2014,,Tataouine,total,all,count_thousands,count,10.81,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0118
2014,,Tataouine,total,all,count_thousands,count,10.99,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.012
2014,,Tataouine,total,all,count_thousands,count,11.71,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0129
2014,,Tataouine,total,all,count_thousands,count,11.57,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0127
2015,,Tataouine,total,all,count_thousands,count,14.18,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0161
2015,,Tataouine,total,all,count_thousands,count,14.02,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0159
2015,,Tataouine,total,all,count_thousands,count,14.05,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0159
2015,,Tataouine,total,all,count_thousands,count,14.26,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0162
2015,,Tataouine,total,all,count_thousands,count,13.57,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0153
2016,,Tataouine,total,all,count_thousands,count,14.88,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.017
2016,,Tataouine,total,all,count_thousands,count,14.25,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0162
2016,,Tataouine,total,all,count_thousands,count,15.18,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0174
2016,,Tataouine,total,all,count_thousands,count,15.29,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0175
2016,,Tataouine,total,all,count_thousands,count,14.78,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0169
2007,,Zaghouan,total,all,count_thousands,count,5.24,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0047
2007,,Zaghouan,total,all,count_thousands,count,4.82,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0041
2007,,Zaghouan,total,all,count_thousands,count,4.78,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0041
2007,,Zaghouan,total,all,count_thousands,count,5.03,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0044
2007,,Zaghouan,total,all,count_thousands,count,5.16,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0046
2008,,Zaghouan,total,all,count_thousands,count,4.2,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0033
2008,,Zaghouan,total,all,count_thousands,count,3.94,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.003
2008,,Zaghouan,total,all,count_thousands,count,4.13,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0032
2008,,Zaghouan,total,all,count_thousands,count,4.0,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0031
2008,,Zaghouan,total,all,count_thousands,count,3.98,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.003
2009,,Zaghouan,total,all,count_thousands,count,6.16,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0058
2009,,Zaghouan,total,all,count_thousands,count,6.12,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0058
2009,,Zaghouan,total,all,count_thousands,count,5.72,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0053
2009,,Zaghouan,total,all,count_thousands,count,6.27,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.006
2009,,Zaghouan,total,all,count_thousands,count,6.25,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0059
2010,,Zaghouan,total,all,count_thousands,count,3.92,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.003
2010,,Zaghouan,total,all,count_thousands,count,4.05,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0031
2010,,Zaghouan,total,all,count_thousands,count,4.06,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0031
2010,,Zaghouan,total,all,count_thousands,count,4.03,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.0031
2010,,Zaghouan,total,all,count_thousands,count,3.93,regional_annual_noisy,0,0,0,0,0,0,0,1,0,0.003
2012,,Zaghouan,total,all,count_thousands,count,5.88,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0055
2012,,Zaghouan,total,all,count_thousands,count,6.0,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0056
2012,,Zaghouan,total,all,count_thousands,count,6.21,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0059
2012,,Zaghouan,total,all,count_thousands,count,6.1,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0058
2012,,Zaghouan,total,all,count_thousands,count,5.93,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0055
2013,,Zaghouan,total,all,count_thousands,count,5.12,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0045
2013,,Zaghouan,total,all,count_thousands,count,4.57,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0038
2013,,Zaghouan,total,all,count_thousands,count,5.17,regional_annual_noisy,1,0,0,0,0,0,0,1,0,0.0046
